Posted,Title,Price,Deets,Address,URL
May 11,$950 1 bedroom,$950,"
                    1br -
                ",doylestown,https://philadelphia.craigslist.org/apa/d/doylestown-bedroom/6881891694.html
May 11,Great location with lots of space. Newly finish floors wonderful firep,$750,"
                    3br -
                ","1555 W Main St, Norristown, PA 19403",https://philadelphia.craigslist.org/apa/d/norristown-great-location-with-lots-of/6886399816.html
May 11,Outstanding Rehab - 1 Bedroom in Art Museum,$1450,"
                    1br -
                    850ft",Art Museum,https://philadelphia.craigslist.org/apa/d/outstanding-rehab-1-bedroom-in-art/6875872783.html
May 11,Charming 2 Bedroom property in Graduate Hospital,$1900,"
                    2br -
                    1100ft",Graduate Hospital,https://philadelphia.craigslist.org/apa/d/charming-2-bedroom-property-in-graduate/6864519861.html
May 11,Incredible 3 bedroom house in Queen Village,$2500,"
                    3br -
                    1400ft",Queen Village,https://philadelphia.craigslist.org/apa/d/incredible-3-bedroom-house-in-queen/6866720569.html
May 11,Large Rehabbed 3 Bedroom House in Northern Liberties,$2350,"
                    3br -
                    1700ft",Northern Liberties,https://philadelphia.craigslist.org/apa/d/large-rehabbed-3-bedroom-house-in/6868628249.html
May 11,Spacious 3 Bedroom for Rent in Fairmount,$2200,"
                    3br -
                    1300ft",Fairmount Art Museum,https://philadelphia.craigslist.org/apa/d/spacious-3-bedroom-for-rent-in-fairmount/6868362577.html
May 11,"1 Bed 1 Bath - Clubroom/Lounge, 24hr. Emergency maintenance",$1290,"
                    1br -
                    814ft",,https://philadelphia.craigslist.org/apa/d/bensalem-1-bed-1-bath-clubroom-lounge/6877644327.html
May 11,"Stunning, Large Two Bedroom in the Heart of West Philly",$1700,"
                    2br -
                ",West Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-stunning-large-two-bedroom/6886398187.html
May 11,Deck Apt. Gated Building Sunny Laundry Safe  Only 4 Apts. In build,$1350,"
                    1br -
                ",1112 Pine St. CenterCity Philly,https://philadelphia.craigslist.org/apa/d/philadelphia-deck-apt-gated-building/6880945630.html
May 11,Great location with lots of space. Newly finish floors wonderful firep,$750,"
                    3br -
                ","1555 W Main St, Norristown, PA 19403",https://philadelphia.craigslist.org/apa/d/norristown-great-location-with-lots-of/6886397067.html
May 11,"1 Bed 1 Bath - Wading Pool, Clothes Care Center in Each Building",$1095,"
                    1br -
                    630ft",,https://philadelphia.craigslist.org/apa/d/norristown-1-bed-1-bath-wading-pool/6881369211.html
May 11,"336 Surrey Rd, ~~ OPEN HOUSE SAT MAY 11th 11am to 4pm ~~",$1200,"
                    3br -
                    2327ft","Cherry Hill, NJ",https://philadelphia.craigslist.org/apa/d/cherry-hill-336-surrey-rd-open-house/6886396626.html
May 11,"336 Surrey Rd, ~~ OPEN HOUSE SAT MAY 11th 11am to 4pm ~~",$1200,"
                    3br -
                    2327ft","Cherry Hill, NJ",https://philadelphia.craigslist.org/apa/d/cherry-hill-336-surrey-rd-open-house/6886396505.html
May 11,"336 Surrey Rd, ~~ OPEN HOUSE SAT MAY 11th 11am to 4pm ~~",$1200,"
                    3br -
                    2327ft","Cherry Hill, NJ",https://philadelphia.craigslist.org/apa/d/cherry-hill-336-surrey-rd-open-house/6886396454.html
May 11,Your New Home With Us Here at the Metropolitan Narberth Station!,$2195,"
                    3br -
                    1225ft",Narberth,https://philadelphia.craigslist.org/apa/d/merion-station-your-new-home-with-us/6882957317.html
May 11,Apartment for rent,$700,"
                    1br -
                ",West Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-apartment-for-rent/6886395211.html
May 11,Nice 3 Bedroom house..Recently renovated.. On Quiet st..,$900,"
                    3br -
                    1ft",Near 50th and Brown,https://philadelphia.craigslist.org/apa/d/philadelphia-nice-3-bedroom/6886395086.html
May 11,"☆ Spacious apartments in West Chester, Car Wash Area, Air Conditioning",$1479,"
                    1br -
                    754ft",,https://philadelphia.craigslist.org/apa/d/west-chester-spacious-apartments-in/6882712489.html
May 11,Spacious 2 bedroom 2.5 bathroom with garage in fishtown,$2150,"
                    2br -
                    1920ft",2442 E Boston Street,https://philadelphia.craigslist.org/apa/d/philadelphia-spacious-2-bedroom-25/6867857912.html
May 11,AWESOME 1BR Condo Near Villanova,$1300,"
                    1br -
                    700ft",500 E Lancaster Ave #122D,https://philadelphia.craigslist.org/apa/d/wayne-awesome-1br-condo-near-villanova/6879391473.html
May 11,"3 bedroom - Game room, 24-hour fitness center, Playground",$2450,"
                    3br -
                    1407ft",Brandywine Valley,https://philadelphia.craigslist.org/apa/d/glen-mills-3-bedroom-game-room-24-hour/6881266992.html
May 11,"Walk In Closets, Wood Plank Flooring, Breakfast Bar Seating",$1834,"
                    1br -
                    912ft",,https://philadelphia.craigslist.org/apa/d/conshohocken-walk-in-closets-wood-plank/6878238477.html
May 11,Country Home,$1950,"
                    2br -
                    2000ft",Bucks County,https://philadelphia.craigslist.org/apa/d/doylestown-country-home/6870387503.html
May 11,Cottage,$1000,"
                    1br -
                ",Bucks County,https://philadelphia.craigslist.org/apa/d/doylestown-cottage/6871465609.html
May 11,Start your Sunday off with breakfast at Park Lane,$2765,"
                    2br -
                    1452ft",Cherry Hill,https://philadelphia.craigslist.org/apa/d/cherry-hill-start-your-sunday-off-with/6886389758.html
May 11,"Kitchen Island, Jogging Trail, Courtyard",$1830,"
                    2br -
                ",Bala Cynwyd,https://philadelphia.craigslist.org/apa/d/bala-cynwyd-kitchen-island-jogging/6869414198.html
May 11,"2 bedroom plus heated office HOUSE, yard, available now",$975,"
                    2br -
                ",Pottstown,https://philadelphia.craigslist.org/apa/d/pottstown-2-bedroom-plus-heated-office/6881886641.html
May 11,Beautiful End-Unit Townhouse for Rent,$1920,"
                    2br -
                    1800ft",Chesterbrook,https://philadelphia.craigslist.org/apa/d/valley-forge-beautiful-end-unit/6886387350.html
May 11,Nice 2 Bedroom 2 Bedroom 2 Bath house in ***,$350,"
                    2br -
                ",philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-nice-2-bedroom-2-bedroom-2/6886367840.html
May 11,Nice 2 Bedroom 2 Bedroom 2 Bath house in ***,$350,"
                    2br -
                ",philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-nice-2-bedroom-2-bedroom-2/6886367799.html
May 11,"Close to Restaurants,  Large Walk-In Closets, Pet Friendly",$1720,"
                    2br -
                ",2746 Belmont Avenue,https://philadelphia.craigslist.org/apa/d/bala-cynwyd-close-to-restaurants-large/6867078703.html
May 11,Fully furnished luxe apt in modern spacious 2b2ba-flex - 2-6mo lease,$2500,"
                    2br -
                    1500ft","Center City, Philadelphia",https://philadelphia.craigslist.org/apa/d/philadelphia-fully-furnished-luxe-apt/6879436008.html
May 11,"1 Bed 1 Bath - Package Receiving, BBQ/Picnic Area",$1320,"
                    1br -
                    814ft",,https://philadelphia.craigslist.org/apa/d/bensalem-1-bed-1-bath-package-receiving/6883452381.html
May 11,Great Apartment Available Soon!,$1247,"
                    1br -
                    500ft",West Chester,https://philadelphia.craigslist.org/apa/d/west-chester-great-apartment-available/6877604138.html
May 11,"$500 off Move In, Private Entrance, Patio and Pet Friendly",$1660,"
                    2br -
                    1020ft",Near Downtown West Chester,https://philadelphia.craigslist.org/apa/d/west-chester-500-off-move-in-private/6873787146.html
May 11,1 bed 1 Bath - Park Like Setting,$1095,"
                    1br -
                    770ft",,https://philadelphia.craigslist.org/apa/d/southampton-1-bed-1-bath-park-like/6884614428.html
May 11,Right in the Heart of Narberth! Modern 3B w/ New Kitchen & W/D in Unit,$2195,"
                    3br -
                    1225ft",Narberth,https://philadelphia.craigslist.org/apa/d/merion-station-right-in-the-heart-of/6873913741.html
May 11,"1 bedroom - Fitness Center, Valet Dry Cleaning, Movie Theatre",$1879,"
                    1br -
                    1095ft",,https://philadelphia.craigslist.org/apa/d/paoli-1-bedroom-fitness-center-valet/6878451352.html
May 11,LARGE ONE AND TWO BEDROOM APARTMENTS - MOST PAID UTILITIES,$0,N/A,Somerton - NE Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-large-one-and-two-bedroom/6870816547.html
May 11,ONE BEDROOM RENOVATED APARTMENT AVAILABLE NOW!!!,$0,N/A,Somerton - NE Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-one-bedroom-renovated/6882052266.html
May 11,"☺ Apartment Available in West Chester, Oversized Closets, Picnic Area",$1720,"
                    2br -
                    926ft",,https://philadelphia.craigslist.org/apa/d/west-chester-apartment-available-in/6882721553.html
May 11,"Carpeted, Spacious Floorplans, Pet Friendly",$2030,"
                    2br -
                    1120ft","Conveniently located near rt 352,202,100",https://philadelphia.craigslist.org/apa/d/westtown-carpeted-spacious-floorplans/6864633663.html
May 11,"Washer & Dryer, State of the Art Fitness Center",$1351,"
                    2br -
                    848ft",,https://philadelphia.craigslist.org/apa/d/bensalem-washer-dryer-state-of-the-art/6882663883.html
May 11,Highly desire come for it;;;;;;,$1000,"
                    4br -
                ",King of Prussia PA,https://philadelphia.craigslist.org/apa/d/king-of-prussia-highly-desire-come-for/6886375822.html
May 11,"Lg elegant house orig char, garden, ca, ss app, cfans nr WhFd Jeff",$2100,"
                    4br -
                    1920ft",Hawthorne,https://philadelphia.craigslist.org/apa/d/philadelphia-lg-elegant-house-orig-char/6873883436.html
May 11,"Breakfast Bar Seating, Cable/Satellite TV, Short Term Lease",$1759,"
                    1br -
                    912ft",,https://philadelphia.craigslist.org/apa/d/conshohocken-breakfast-bar-seating/6867927708.html
May 11,Historic exp trinity on granite cobblestone block nr PA Hosp,$1650,"
                    2br -
                    755ft",Washington Sq West,https://philadelphia.craigslist.org/apa/d/philadelphia-historic-exp-trinity-on/6873885002.html
May 11,Charming historic expanded trinity w/deck + gas fireplace,$1550,"
                    3br -
                    942ft",Queen Village,https://philadelphia.craigslist.org/apa/d/philadelphia-charming-historic-expanded/6873883857.html
May 11,"1 Bed 1 Bath - Spacious Floorplans, Spacious Apartment Homes",$1012,"
                    1br -
                    760ft",Willow Grove,https://philadelphia.craigslist.org/apa/d/willow-grove-1-bed-1-bath-spacious/6881318141.html
May 11,"1 bedroom - Resort-style pool, Playground, Full size washer and dryer",$1650,"
                    1br -
                    1000ft",Garnet Valley,https://philadelphia.craigslist.org/apa/d/glen-mills-1-bedroom-resort-style-pool/6881266744.html
May 11,"Barbeque / Picnic Area, Balconies with French Doors, Storage Lockers",$1620,"
                    2br -
                ","Near Downtown Wayne, PA",https://philadelphia.craigslist.org/apa/d/wayne-barbeque-picnic-area-balconies/6864508318.html
May 11,Big 3 bedroom 1 bath home right down the block from the police station,$700,"
                    2br -
                    1100ft","Philadelphia, PA",https://philadelphia.craigslist.org/apa/d/philadelphia-big-3-bedroom-1-bath-home/6886371633.html
May 11,1 Bedroom 1 Bath - Newly Renovated Finishes! Come in to Tour!,$1051,"
                    1br -
                    650ft",,https://philadelphia.craigslist.org/apa/d/marcus-hook-1-bedroom-1-bath-newly/6881420273.html
May 11,"Upgraded Kitchen & Bathrooms, 24-Hour Fitness Center, Washer/Dryer",$1660,"
                    2br -
                    1020ft",Near Downtown West Chester,https://philadelphia.craigslist.org/apa/d/west-chester-upgraded-kitchen-bathrooms/6875392805.html
May 11,House for rent,$900,"
                    3br -
                    1732ft","4015 Cheryl Dr, Harrisburg, PA 17109",https://philadelphia.craigslist.org/apa/d/harrisburg-house-for-rent/6869808588.html
May 11,"600 Belmont Ave, ~~ OPEN HOUSE SAT MAY 11th 11am to 4pm",$950,"
                    4br -
                ","Bala Cynwyd, PA",https://philadelphia.craigslist.org/apa/d/bala-cynwyd-600-belmont-ave-open-house/6886369535.html
May 11,"600 Belmont Ave, ~~ OPEN HOUSE SAT MAY 11th 11am to 4pm",$950,"
                    4br -
                ","Bala Cynwyd, PA",https://philadelphia.craigslist.org/apa/d/bala-cynwyd-600-belmont-ave-open-house/6886369413.html
May 11,"1 Bed 1 Bath - Storage Space, Convenient Plymouth Meeting Location",$1070,"
                    1br -
                    585ft",,https://philadelphia.craigslist.org/apa/d/norristown-1-bed-1-bath-storage-space/6881479492.html
May 11,"2 Bed 1 Bath - Online Rental Payments, On-site maintenance",$1385,"
                    2br -
                    859ft",,https://philadelphia.craigslist.org/apa/d/bensalem-2-bed-1-bath-online-rental/6878284204.html
